age,bedRoom,category,cityId,countyId,districtId,livingRoom,mainCategory,price,realtyId,sqm,subCategory
0,1,1000010101,48,1197,14932,1,1000010100,308000,33177010,48,10000101
12,3,1000010101,43,1500,101436,1,1000010100,145000,33177646,132,10000101
15,4,1000010101,6,1922,10586,1,1000010100,210000,33177799,200,10000101
10,3,1000010101,9,1497,11285,2,1000010100,800000,33177960,181,10000101
18,3,1000010101,33,1311,24879,1,1000010100,390000,33178633,150,10000101
3,2,1000010101,27,1841,102098,1,1000010100,178000,33179897,120,10000101
30,3,1000010101,34,1708,13433,1,1000010100,550000,33180367,120,10000101
8,3,1000010101,55,2072,102076,1,1000010100,195000,33180997,155,10000101
8,2,1000010101,34,1449,12851,1,1000010100,265000,33181678,100,10000101
3,2,1000010101,34,1886,13198,1,1000010100,260000,33182013,110,10000101
6,3,1000010101,46,2111,99154,1,1000010100,150000,33182141,118,10000101
6,3,1000010101,35,1682,13873,1,1000010100,255000,33182516,140,10000101
26,3,1000010101,35,2007,13653,1,1000010100,255000,33182595,110,10000101
44,3,1000010101,34,1327,16301,1,1000010100,520000,33182978,110,10000101
21,3,1000010101,34,2016,13165,1,1000010100,300000,33184540,120,10000101
0,4,1000010101,19,1259,11831,1,1000010100,600000,33185012,285,10000101
2,2,1000010101,34,2054,13385,1,1000010100,460000,33185178,112,10000101
0,2,1000010101,34,1186,12973,1,1000010100,310000,33186894,70,10000101
26,7,1000010101,55,2074,15249,1,1000010100,450000,33187158,280,10000101
0,2,1000010101,34,2050,13391,1,1000010100,550000,33187192,117,10000101
0,2,1000010101,7,2039,11052,1,1000010100,295000,33187728,110,10000101
0,3,1000010101,42,1839,102152,1,1000010100,340000,33188316,170,10000101
23,3,1000010101,34,1663,13038,1,1000010100,825000,33188999,110,10000101
5,3,1000010101,6,1746,10552,1,1000010100,512000,33189062,232,10000101
10,2,1000010101,34,2004,13035,1,1000010100,325000,33189202,90,10000101
0,2,1000010101,32,1401,12513,1,1000010100,179900,33189289,88,10000101
17,2,1000010101,34,1823,12729,1,1000010100,170000,33189330,75,10000101
0,2,1000010101,32,1401,12525,1,1000010100,295000,33189365,115,10000101
0,2,1000010101,32,1401,12513,1,1000010100,180000,33189398,88,10000101
10,3,1000010101,6,1747,10580,1,1000010100,208000,33189472,145,10000101
3,1,1000010101,9,1637,11269,1,1000010100,135000,33189482,55,10000101
3,2,1000010101,35,1682,14129,1,1000010100,280000,33189574,85,10000101
35,3,1000010101,17,1340,17481,1,1000010100,210000,33189873,135,10000101
4,3,1000010101,17,1340,17485,1,1000010100,250000,33190091,125,10000101
6,3,1000010101,6,1723,11025,1,1000010100,395000,33190131,150,10000101
35,3,1000010101,33,2064,12540,1,1000010100,135000,33190223,130,10000101
25,2,1000010101,24,1318,12025,1,1000010100,148000,33190257,110,10000101
23,5,1000010101,34,2003,12793,2,1000010100,500000,33190675,300,10000101
18,3,1000010101,10,2115,98102,1,1000010100,290000,33191257,190,10000101
6,2,1000010101,41,2062,16883,1,1000010100,196000,33191726,85,10000101
25,3,1000010101,34,2049,12837,1,1000010100,770000,33192526,140,10000101
20,5,1000010101,6,1747,10581,2,1000010100,259000,33192867,185,10000101
30,2,1000010101,34,1327,16288,1,1000010100,470000,33192880,90,10000101
10,3,1000010101,9,2000,11255,1,1000010100,310000,33192996,170,10000101
0,2,1000010101,6,1231,10479,1,1000010100,380000,33193261,70,10000101
20,3,1000010101,10,1171,11351,1,1000010100,165000,33193268,128,10000101
0,3,1000010101,20,2116,98400,1,1000010100,239000,33193463,135,10000101
20,3,1000010101,38,1864,17187,1,1000010100,145000,33194079,140,10000101
22,3,1000010101,41,1355,16758,1,1000010100,210000,33194171,130,10000101
9,2,1000010101,26,2047,17618,1,1000010100,151000,33194588,96,10000101
9,5,1000010101,67,1741,15727,2,1000010100,429000,33194700,260,10000101
0,1,1000010101,65,2120,101289,1,1000010100,110000,33194713,60,10000101
2,3,1000010101,6,1922,10991,1,1000010100,430000,33194746,160,10000101
0,3,1000010101,52,1552,15039,1,1000010100,525000,33194758,165,10000101
15,3,1000010101,16,1530,11803,1,1000010100,230000,33194851,135,10000101
12,3,1000010101,6,1745,10368,1,1000010100,249900,33194944,125,10000101
20,2,1000010101,7,2039,11041,1,1000010100,155000,33194946,110,10000101
11,2,1000010101,7,2039,11194,1,1000010100,199000,33195133,100,10000101
1,2,1000010101,6,1744,10837,1,1000010100,385000,33195446,128,10000101
0,3,1000010101,16,1530,96820,1,1000010100,275000,33195879,150,10000101
28,3,1000010101,6,1746,10458,1,1000010100,210000,33196406,110,10000101
2,1,1000010101,34,1739,12978,1,1000010100,700000,33196456,79,10000101
15,3,1000010101,6,1723,123964,1,1000010100,175000,33196771,125,10000101
9,5,1000010101,48,1197,24933,2,1000010100,1200000,33196843,242,10000101
6,2,1000010101,34,1810,13011,1,1000010100,460000,33197002,95,10000101
5,2,1000010101,34,2003,12705,1,1000010100,360000,33197032,110,10000101
2,3,1000010101,35,1780,13647,1,1000010100,290000,33197079,145,10000101
12,3,1000010101,33,2065,12625,1,1000010100,209900,33197097,150,10000101
3,2,1000010101,34,2049,16314,1,1000010100,670000,33197175,110,10000101
16,3,1000010101,33,2067,12546,1,1000010100,215000,33197176,140,10000101
30,2,1000010101,16,1530,96822,1,1000010100,475000,33197209,105,10000101
20,3,1000010101,41,2060,16528,1,1000010100,300000,33197536,125,10000101
4,3,1000010101,34,1810,12982,1,1000010100,555000,33197566,111,10000101
25,3,1000010101,6,1231,10471,1,1000010100,170000,33197611,120,10000101
4,3,1000010101,48,1695,14965,1,1000010100,1400000,33197656,130,10000101
3,1,1000010101,17,1230,11812,1,1000010100,146000,33197659,50,10000101
15,4,1000010101,6,1745,10434,1,1000010100,265000,33197938,175,10000101
20,3,1000010101,6,1746,10461,1,1000010100,175000,33199323,95,10000101
3,2,1000010101,33,1621,24907,1,1000010100,155000,33199828,100,10000101
0,2,1000010101,6,1231,10525,1,1000010100,300000,33200820,125,10000101
4,3,1000010101,77,2022,16067,1,1000010100,205000,33200912,115,10000101
1,2,1000010101,34,2004,13100,1,1000010100,370000,33201099,100,10000101
5,3,1000010101,34,2005,13150,1,1000010100,430000,33201905,145,10000101
19,3,1000010101,77,1716,97603,1,1000010100,400000,33202107,135,10000101
0,3,1000010101,6,1746,10544,1,1000010100,205000,33202109,130,10000101
19,4,1000010101,9,1159,11238,1,1000010100,355000,33202592,190,10000101
28,3,1000010101,6,1723,10387,1,1000010100,215000,33202856,120,10000101
6,3,1000010101,6,1922,10820,1,1000010100,115000,33202987,116,10000101
3,2,1000010101,34,2005,13150,1,1000010100,350000,33203018,90,10000101
5,4,1000010101,6,1745,10407,1,1000010100,235000,33203402,160,10000101
20,3,1000010101,48,1197,14929,1,1000010100,550000,33203763,100,10000101
0,3,1000010101,6,1747,10593,1,1000010100,85000,33203877,115,10000101
2,2,1000010101,34,1739,12983,1,1000010100,650000,33204022,100,10000101
8,3,1000010101,34,2050,12702,1,1000010100,380000,33204093,118,10000101
3,2,1000010101,34,1835,12886,1,1000010100,340000,33204112,90,10000101
0,3,1000010101,34,2012,12890,2,1000010100,540000,33204227,130,10000101
10,3,1000010101,34,2051,13360,1,1000010100,385000,33204388,145,10000101
43,3,1000010101,6,1745,10633,1,1000010100,350000,33204393,140,10000101
0,3,1000010101,38,1864,17126,1,1000010100,270000,33204422,165,10000101
5,2,1000010101,35,1521,14299,1,1000010100,153000,33204458,85,10000101
5,4,1000010101,34,2048,13329,1,1000010100,350000,33204462,170,10000101
25,3,1000010101,21,2040,11945,1,1000010100,108000,33204660,150,10000101
0,3,1000010101,34,1886,13174,1,1000010100,470000,33205022,140,10000101
20,3,1000010101,7,2039,11059,1,1000010100,370000,33205406,130,10000101
7,3,1000010101,6,1746,10604,1,1000010100,139000,33205923,135,10000101
7,3,1000010101,31,2109,98840,1,1000010100,125000,33205956,91,10000101
7,3,1000010101,6,1746,10604,1,1000010100,139000,33206057,135,10000101
23,3,1000010101,6,1723,10417,1,1000010100,320000,33206235,150,10000101
10,2,1000010101,34,2048,12767,1,1000010100,186000,33206437,75,10000101
0,4,1000010101,71,1469,15899,1,1000010100,275000,33207278,190,10000101
2,3,1000010101,69,1176,15828,1,1000010100,210000,33207555,160,10000101
3,3,1000010101,16,1829,11775,1,1000010100,285000,33208469,150,10000101
0,2,1000010101,34,2015,13427,1,1000010100,275000,33208552,95,10000101
18,4,1000010101,34,2051,12701,1,1000010100,535000,33208927,210,10000101
6,3,1000010101,6,1922,97540,1,1000010100,425000,33209542,165,10000101
0,3,1000010101,34,2005,13132,1,1000010100,1100000,33209957,100,10000101
2,6,1000010101,34,2053,121798,2,1000010100,648000,33210423,210,10000101
9,3,1000010101,59,1258,17266,1,1000010100,215000,33211320,130,10000101
35,2,1000010101,34,1327,16300,1,1000010100,385000,33211457,90,10000101
8,4,1000010101,9,1159,11242,1,1000010100,485000,33211700,220,10000101
9,3,1000010101,6,1723,10390,1,1000010100,310000,33211708,140,10000101
16,3,1000010101,42,1839,14530,1,1000010100,167750,33211747,110,10000101
10,4,1000010101,34,1852,13565,1,1000010100,1090000,33211838,235,10000101
8,5,1000010101,7,2037,11056,2,1000010100,460000,33211957,250,10000101
2,3,1000010101,34,1886,13191,1,1000010100,690000,33212870,137,10000101
0,4,1000010101,6,2034,11011,1,1000010100,460000,33214160,175,10000101
6,2,1000010101,41,1338,16549,1,1000010100,330000,33215119,110,10000101
25,2,1000010101,7,2039,11041,1,1000010100,180000,33215318,110,10000101
26,3,1000010101,34,2005,13155,1,1000010100,530000,33215520,120,10000101
40,1,1000010101,34,1663,13046,1,1000010100,299000,33215664,70,10000101
5,2,1000010101,6,1922,11022,1,1000010100,250000,33215742,83,10000101
0,3,1000010101,6,1746,10539,1,1000010100,180000,33216862,125,10000101
34,3,1000010101,6,1745,10636,1,1000010100,220000,33216916,113,10000101
20,3,1000010101,34,1449,12875,1,1000010100,330000,33216927,130,10000101
5,2,1000010101,59,1388,26230,1,1000010100,125000,33217759,125,10000101
5,2,1000010101,34,2052,12948,1,1000010100,290000,33218030,100,10000101
5,31,1000010101,31,1413,12490,1,1000010100,230000,33218077,150,10000101
25,2,1000010101,35,1819,13610,1,1000010100,198000,33218206,80,10000101
10,3,1000010101,71,1992,23823,1,1000010100,149000,33218334,120,10000101
3,2,1000010101,26,2047,17569,1,1000010100,180000,33218515,110,10000101
0,3,1000010101,35,1682,14091,1,1000010100,470000,33219853,146,10000101
16,2,1000010101,26,2046,17565,1,1000010100,155000,33220141,100,10000101
10,3,1000010101,32,1401,12527,1,1000010100,230000,33220190,100,10000101
25,3,1000010101,35,1780,13650,1,1000010100,330000,33220746,120,10000101
1,3,1000010101,6,1130,10466,1,1000010100,140000,33220922,130,10000101
3,4,1000010101,38,1846,17038,1,1000010100,300000,33221349,165,10000101
5,3,1000010101,42,1839,14430,1,1000010100,188900,33221448,175,10000101
0,3,1000010101,34,1421,12937,1,1000010100,1400000,33221813,135,10000101
4,3,1000010101,6,1747,10960,1,1000010100,240000,33222642,129,10000101
7,3,1000010101,72,1174,121777,1,1000010100,175000,33223287,121,10000101
20,3,1000010101,34,1449,12803,1,1000010100,259000,33224022,120,10000101
5,3,1000010101,21,2040,11844,1,1000010100,240000,33225208,155,10000101
8,3,1000010101,26,2047,17589,1,1000010100,205000,33225266,118,10000101
3,2,1000010101,34,2050,12702,1,1000010100,292000,33225359,115,10000101
17,2,1000010101,6,1130,10455,1,1000010100,125000,33226500,105,10000101
20,3,1000010101,48,1517,24964,1,1000010100,650000,33226555,146,10000101
20,2,1000010101,10,1161,21104,1,1000010100,215000,33227709,95,10000101
4,5,1000010101,9,1807,101510,1,1000010100,349000,33229158,400,10000101
0,4,1000010101,51,1544,15024,1,1000010100,49900,33229939,177,10000101
2,1,1000010101,34,2053,12720,1,1000010100,125000,33231120,90,10000101
0,3,1000010101,34,2053,13272,1,1000010100,175000,33231134,160,10000101
20,3,1000010101,31,1413,12489,1,1000010100,77500,33231709,120,10000101
3,3,1000010101,38,1846,17038,1,1000010100,305000,33231811,175,10000101
2,4,1000010101,31,1468,22974,1,1000010100,283000,33231849,185,10000101
6,2,1000010101,35,1682,14091,1,1000010100,226000,33232356,118,10000101
3,4,1000010101,17,1190,17387,1,1000010100,375000,33232645,200,10000101
21,3,1000010101,14,1199,11497,1,1000010100,155000,33232745,135,10000101
4,3,1000010101,19,1259,11837,1,1000010100,195000,33233094,115,10000101
3,1,1000010101,34,1663,13005,1,1000010100,185000,33233139,60,10000101
0,3,1000010101,6,1746,10551,1,1000010100,260000,33233276,145,10000101
25,3,1000010101,33,1135,24849,1,1000010100,297000,33233815,140,10000101
0,3,1000010101,26,2047,17589,1,1000010100,340000,33234094,125,10000101
4,3,1000010101,31,1413,22952,1,1000010100,197000,33234568,160,10000101
0,1,1000010101,6,1231,10478,1,1000010100,240000,33234572,75,10000101
0,3,1000010101,6,1130,10643,1,1000010100,200000,33234726,135,10000101
15,2,1000010101,48,1197,24931,1,1000010100,410000,33235910,80,10000101
1,3,1000010101,39,1505,14390,1,1000010100,308000,33236132,133,10000101
0,2,1000010101,33,1311,12590,1,1000010100,157500,33236321,130,10000101
25,2,1000010101,34,1659,12903,1,1000010100,180000,33236613,70,10000101
3,2,1000010101,34,1336,13101,1,1000010100,255000,33237294,85,10000101
12,4,1000010101,6,1130,10933,1,1000010100,130000,33237423,136,10000101
10,2,1000010101,6,1746,10557,1,1000010100,139000,33237612,95,10000101
37,2,1000010101,3,1108,10266,1,1000010100,145000,33237637,90,10000101
0,2,1000010101,1,2032,96813,1,1000010100,172000,33237668,148,10000101
10,3,1000010101,19,1259,11838,1,1000010100,160000,33237687,140,10000101
20,3,1000010101,34,1604,13403,1,1000010100,740000,33237712,145,10000101
4,3,1000010101,55,2072,100296,1,1000010100,285000,33237713,150,10000101
6,4,1000010101,55,1164,100322,1,1000010100,250000,33237763,160,10000101
2,2,1000010101,35,2056,13955,1,1000010100,240000,33237803,105,10000101
11,2,1000010101,34,2054,12942,1,1000010100,190000,33237819,70,10000101
10,1,1000010101,7,2038,11196,1,1000010100,175000,33237828,75,10000101
15,3,1000010101,38,1864,17045,1,1000010100,144000,33237866,125,10000101
25,2,1000010101,34,1336,13127,1,1000010100,260000,33238978,110,10000101
20,1,1000010101,34,2005,13105,1,1000010100,165000,33238998,80,10000101
2,2,1000010101,17,1230,103843,1,1000010100,209000,33239467,77,10000101
5,4,1000010101,33,1665,12650,1,1000010100,395000,33239484,215,10000101
5,1,1000010101,31,1383,12432,1,1000010100,100000,33239745,65,10000101
8,3,1000010101,6,1745,10393,1,1000010100,265000,33239812,135,10000101
0,1,1000010101,67,2123,101421,1,1000010100,115000,33239889,52,10000101
0,3,1000010101,6,1746,10565,1,1000010100,138500,33239949,120,10000101
25,2,1000010101,6,1723,10374,1,1000010100,215000,33240019,90,10000101
35,3,1000010101,6,1231,10498,1,1000010100,170000,33240094,90,10000101
18,3,1000010101,34,2049,13451,1,1000010100,800000,33240118,140,10000101
3,3,1000010101,6,1130,10536,1,1000010100,260000,33240132,160,10000101
25,2,1000010101,34,2003,12792,1,1000010100,249000,33240149,90,10000101
0,5,1000010101,59,1250,17518,2,1000010100,340000,33240843,230,10000101
13,3,1000010101,6,1922,11019,1,1000010100,180000,33241509,120,10000101
14,3,1000010101,6,1231,10505,1,1000010100,315000,33241598,135,10000101
8,4,1000010101,6,1922,10991,1,1000010100,430000,33241682,170,10000101
0,3,1000010101,6,1231,10624,1,1000010100,450000,33243010,145,10000101
30,3,1000010101,33,2067,12538,1,1000010100,119000,33243063,140,10000101
5,4,1000010101,17,1230,103843,1,1000010100,490000,33243353,180,10000101
6,4,1000010101,34,1663,13142,1,1000010100,1280000,33244298,160,10000101
11,3,1000010101,35,1203,13789,1,1000010100,390000,33244756,168,10000101
10,3,1000010101,6,1231,10528,1,1000010100,287000,33244805,160,10000101
25,3,1000010101,6,1231,10516,1,1000010100,225000,33245187,115,10000101
6,3,1000010101,6,1231,10510,1,1000010100,220000,33245791,115,10000101
18,3,1000010101,38,1864,17232,1,1000010100,170000,33246178,125,10000101
25,3,1000010101,34,2010,13133,1,1000010100,350000,33246187,150,10000101
9,3,1000010101,16,1829,11613,1,1000010100,425000,33246433,155,10000101
1,2,1000010101,26,2047,17588,1,1000010100,220000,33246476,100,10000101
10,3,1000010101,6,1746,10462,1,1000010100,299000,33246527,120,10000101
10,3,1000010101,44,1729,99513,1,1000010100,263000,33246549,180,10000101
30,1,1000010101,34,1810,13245,0,1000010100,70000,33246575,40,10000101
2,3,1000010101,25,1945,102062,1,1000010100,230000,33247186,165,10000101
13,3,1000010101,6,1745,10623,1,1000010100,187000,33247291,120,10000101
0,2,1000010101,33,2064,12617,1,1000010100,86000,33248016,80,10000101
17,3,1000010101,16,1829,11616,1,1000010100,325000,33248322,135,10000101
20,3,1000010101,34,1852,13563,1,1000010100,330000,33248537,150,10000101
25,3,1000010101,34,2010,13178,1,1000010100,437000,33248717,120,10000101
20,4,1000010101,38,1864,17200,1,1000010100,158000,33248933,135,10000101
31,3,1000010101,34,1449,12822,1,1000010100,360000,33248945,110,10000101
25,2,1000010101,34,2010,13118,1,1000010100,178000,33248962,80,10000101
13,3,1000010101,6,1723,123964,1,1000010100,229000,33249163,140,10000101
12,3,1000010101,81,1292,16220,1,1000010100,155000,33249411,135,10000101
30,2,1000010101,41,2060,16526,1,1000010100,215000,33249443,110,10000101
4,3,1000010101,34,2012,12802,2,1000010100,520000,33249490,165,10000101
4,3,1000010101,6,1746,10557,1,1000010100,260000,33250094,140,10000101
9,3,1000010101,12,1193,102109,1,1000010100,145000,33250306,170,10000101
0,2,1000010101,16,1530,11798,1,1000010100,305000,33250387,130,10000101
20,2,1000010101,34,1663,13071,1,1000010100,340000,33250440,100,10000101
1,3,1000010101,6,1747,10968,1,1000010100,195000,33250847,148,10000101
8,4,1000010101,6,1723,10370,1,1000010100,599900,33251298,195,10000101
6,2,1000010101,9,2000,11254,1,1000010100,220000,33251465,140,10000101
6,2,1000010101,6,1922,10820,1,1000010100,89750,33252089,85,10000101
0,1,1000010101,35,1203,13974,1,1000010100,278000,33252302,45,10000101
30,3,1000010101,43,1500,14669,1,1000010100,120000,33252308,100,10000101
8,2,1000010101,41,2062,16898,1,1000010100,170000,33252337,115,10000101
10,4,1000010101,21,2041,121781,1,1000010100,257000,33252384,265,10000101
0,2,1000010101,6,1922,105849,1,1000010100,175000,33252419,119,10000101
10,3,1000010101,6,1130,10358,1,1000010100,135000,33252449,122,10000101
7,2,1000010101,34,1708,13433,1,1000010100,350000,33252550,90,10000101
13,3,1000010101,34,2010,13085,1,1000010100,275000,33252757,120,10000101
30,3,1000010101,1,1104,10107,1,1000010100,159000,33252875,140,10000101
40,3,1000010101,6,1231,10480,1,1000010100,265000,33253586,100,10000101
0,2,1000010101,34,2054,13382,1,1000010100,258000,33253732,140,10000101
4,2,1000010101,34,2053,13364,1,1000010100,225000,33254089,130,10000101
7,3,1000010101,25,2044,12037,1,1000010100,178500,33254280,150,10000101
25,3,1000010101,48,1528,14910,1,1000010100,159000,33254549,125,10000101
0,3,1000010101,34,2054,13382,1,1000010100,290000,33254589,130,10000101
4,3,1000010101,26,2046,17552,1,1000010100,260000,33254676,160,10000101
20,3,1000010101,35,1780,13752,1,1000010100,329000,33254834,150,10000101
5,3,1000010101,16,1859,11667,1,1000010100,308000,33257110,135,10000101
8,2,1000010101,35,1521,14308,1,1000010100,145000,33257195,85,10000101
1,4,1000010101,6,1723,10419,1,1000010100,350000,33258402,150,10000101
0,1,1000010101,35,2009,13654,1,1000010100,328000,33258696,63,10000101
30,3,1000010101,34,1327,16300,1,1000010100,590000,33258742,130,10000101
0,2,1000010101,10,1360,17532,1,1000010100,135000,33258795,90,10000101
40,2,1000010101,6,1723,10388,1,1000010100,187000,33258831,100,10000101
0,2,1000010101,6,1231,10625,1,1000010100,570000,33258842,90,10000101
21,3,1000010101,55,2074,15262,1,1000010100,250000,33258995,147,10000101
4,2,1000010101,34,1835,12798,1,1000010100,237000,33259000,95,10000101
21,3,1000010101,34,2003,12793,1,1000010100,310000,33259002,130,10000101
1,3,1000010101,17,1230,103486,1,1000010100,300000,33259029,150,10000101
2,2,1000010101,34,1421,12937,1,1000010100,4000000,33259066,145,10000101
0,4,1000010101,6,1130,10465,1,1000010100,248000,33259071,180,10000101
5,4,1000010101,6,1745,10368,1,1000010100,282000,33259089,160,10000101
15,3,1000010101,34,2050,13266,1,1000010100,300000,33259190,155,10000101
6,3,1000010101,6,1746,10554,1,1000010100,365000,33259277,160,10000101
25,2,1000010101,33,2066,12567,1,1000010100,110000,33259306,110,10000101
0,3,1000010101,19,1259,11833,1,1000010100,445000,33260567,120,10000101
10,2,1000010101,33,1135,24850,1,1000010100,163000,33260882,120,10000101
15,2,1000010101,34,1835,12891,1,1000010100,185000,33260963,120,10000101
2,2,1000010101,34,2053,121806,1,1000010100,390000,33261307,115,10000101
40,3,1000010101,6,1231,10485,1,1000010100,458000,33261363,120,10000101
5,3,1000010101,34,1782,12711,1,1000010100,750000,33262349,210,10000101
43,2,1000010101,34,1663,13201,1,1000010100,950000,33263816,100,10000101
4,2,1000010101,27,1841,101900,1,1000010100,335000,33264764,135,10000101
20,3,1000010101,6,1746,10549,1,1000010100,195000,33265535,136,10000101
0,2,1000010101,34,1421,12884,1,1000010100,565000,33265551,95,10000101
11,4,1000010101,6,1231,105848,1,1000010100,545000,33265872,186,10000101
30,3,1000010101,45,2112,99687,1,1000010100,235000,33265875,110,10000101
5,4,1000010101,23,1298,102071,1,1000010100,330000,33265919,200,10000101
8,3,1000010101,41,1355,16756,1,1000010100,195000,33265987,120,10000101
18,2,1000010101,34,1810,13073,1,1000010100,229000,33266028,75,10000101
0,2,1000010101,34,1708,13434,1,1000010100,290000,33266029,90,10000101
5,3,1000010101,2,1105,10202,1,1000010100,260000,33266101,166,10000101
0,2,1000010101,7,2036,20828,1,1000010100,195000,33266232,100,10000101
30,2,1000010101,34,1166,13181,1,1000010100,930000,33266283,110,10000101
28,3,1000010101,6,1130,10355,1,1000010100,225000,33266338,115,10000101
40,4,1000010101,61,1686,15513,1,1000010100,500000,33266580,300,10000101
20,3,1000010101,3,1108,10215,1,1000010100,165000,33266614,128,10000101
37,2,1000010101,34,2003,12793,1,1000010100,215000,33266786,90,10000101
12,3,1000010101,34,1835,13258,1,1000010100,395000,33266841,120,10000101
25,3,1000010101,35,2009,13589,1,1000010100,405000,33267081,110,10000101
0,2,1000010101,1,1104,10139,1,1000010100,165000,33268183,80,10000101
6,3,1000010101,26,2046,17564,1,1000010100,435000,33268703,138,10000101
29,3,1000010101,34,1421,12867,1,1000010100,450000,33268939,135,10000101
1,2,1000010101,54,1595,15096,1,1000010100,259000,33269610,98,10000101
0,3,1000010101,6,1231,10637,1,1000010100,545500,33269858,110,10000101
25,2,1000010101,41,2062,16893,1,1000010100,99000,33269978,100,10000101
35,2,1000010101,34,1708,16318,1,1000010100,350000,33270097,85,10000101
45,2,1000010101,16,1859,11646,1,1000010100,215000,33270758,125,10000101
0,4,1000010101,6,1231,10529,1,1000010100,375000,33272458,190,10000101
10,3,1000010101,41,2060,16531,2,1000010100,320000,33272574,180,10000101
0,3,1000010101,42,1814,14586,1,1000010100,286000,33272674,170,10000101
7,2,1000010101,34,2051,13262,1,1000010100,157500,33272982,85,10000101
4,1,1000010101,67,1741,15771,1,1000010100,130000,33273506,60,10000101
20,3,1000010101,21,2043,11953,1,1000010100,110000,33273984,110,10000101
25,3,1000010101,6,1723,10376,1,1000010100,255000,33274141,140,10000101
13,3,1000010101,34,1325,13070,1,1000010100,385000,33274853,120,10000101
20,2,1000010101,34,1810,13086,1,1000010100,365000,33275041,70,10000101
25,2,1000010101,45,2112,99697,1,1000010100,190000,33275237,105,10000101
40,2,1000010101,35,1819,13763,1,1000010100,299999,33275519,100,10000101
0,1,1000010101,35,1203,13746,1,1000010100,235000,33276220,50,10000101
6,2,1000010101,71,1469,15899,1,1000010100,125000,33276478,100,10000101
7,3,1000010101,7,2039,11067,1,1000010100,425000,33277648,160,10000101
6,5,1000010101,41,1821,16986,1,1000010100,325000,33277721,250,10000101
3,3,1000010101,51,1544,15009,1,1000010100,188000,33277760,150,10000101
0,1,1000010101,26,2047,17593,1,1000010100,93000,33277787,65,10000101
1,4,1000010101,33,2065,12597,1,1000010100,439000,33277961,240,10000101
20,3,1000010101,34,1663,13038,1,1000010100,700000,33278003,140,10000101
0,2,1000010101,26,2046,17599,1,1000010100,290000,33278004,130,10000101
3,5,1000010101,34,2054,13382,1,1000010100,405000,33278068,180,10000101
3,4,1000010101,6,1231,105837,1,1000010100,500000,33278124,195,10000101
1,4,1000010101,9,1637,11267,1,1000010100,390000,33278159,200,10000101
25,3,1000010101,6,1231,10471,1,1000010100,260000,33278198,110,10000101
2,2,1000010101,54,1442,15220,1,1000010100,160000,33278287,95,10000101
28,2,1000010101,6,1745,10360,1,1000010100,260000,33278315,80,10000101
22,3,1000010101,34,2049,12837,1,1000010100,650000,33278341,140,10000101
12,2,1000010101,34,2003,12705,1,1000010100,172000,33278635,55,10000101
30,3,1000010101,6,1231,10624,1,1000010100,325000,33278789,118,10000101
12,2,1000010101,34,2052,12944,1,1000010100,305000,33278978,110,10000101
0,3,1000010101,35,2057,13668,1,1000010100,700000,33279149,105,10000101
25,2,1000010101,10,1171,11359,1,1000010100,155000,33279322,90,10000101
0,3,1000010101,60,1308,101109,1,1000010100,310000,33279466,140,10000101
0,3,1000010101,34,2051,12701,1,1000010100,675000,33279688,135,10000101
6,4,1000010101,34,1823,13255,1,1000010100,1599000,33279831,198,10000101
1,3,1000010101,34,2053,121798,2,1000010100,220000,33279862,200,10000101
5,2,1000010101,34,2054,16312,1,1000010100,370000,33279884,140,10000101
0,5,1000010101,6,1130,10933,1,1000010100,290000,33280135,270,10000101
2,1,1000010101,54,2071,15139,1,1000010100,124500,33280292,55,10000101
8,3,1000010101,6,1723,123964,1,1000010100,292500,33280430,134,10000101
26,3,1000010101,35,2057,13761,1,1000010100,305000,33280456,200,10000101
4,3,1000010101,6,1922,10584,1,1000010100,129500,33280516,105,10000101
8,3,1000010101,38,1864,17046,1,1000010100,105000,33280527,128,10000101
18,3,1000010101,6,1231,10528,1,1000010100,265000,33280636,120,10000101
7,2,1000010101,77,2021,97139,1,1000010100,195000,33280684,120,10000101
0,2,1000010101,41,2060,16530,1,1000010100,195000,33280685,88,10000101
15,3,1000010101,54,2068,15204,1,1000010100,175000,33280761,110,10000101
7,3,1000010101,6,1130,10933,1,1000010100,165000,33281297,140,10000101
7,3,1000010101,34,1782,12785,2,1000010100,715000,33281617,210,10000101
40,3,1000010101,6,1231,10488,1,1000010100,295000,33281630,135,10000101
0,2,1000010101,34,2052,12960,1,1000010100,220000,33281742,100,10000101
25,2,1000010101,34,1166,13239,1,1000010100,300000,33281746,110,10000101
0,3,1000010101,35,1677,101988,1,1000010100,120000,33281852,120,10000101
9,2,1000010101,34,1186,12999,1,1000010100,190000,33281966,80,10000101
25,2,1000010101,71,1469,15898,1,1000010100,320000,33282030,110,10000101
5,3,1000010101,23,1298,102071,1,1000010100,195500,33282074,160,10000101
3,2,1000010101,33,1311,24876,1,1000010100,225000,33282246,155,10000101
6,3,1000010101,6,1578,17550,1,1000010100,272000,33282551,145,10000101
1,2,1000010101,35,1280,17324,1,1000010100,380000,33282578,85,10000101
6,4,1000010101,41,1338,17007,1,1000010100,299500,33282971,177,10000101
30,4,1000010101,34,2012,12923,2,1000010100,3150000,33283148,290,10000101
0,3,1000010101,35,2018,14016,1,1000010100,500000,33283474,100,10000101
15,3,1000010101,34,1708,16319,1,1000010100,950000,33284101,135,10000101
