sales_id,customer_id,product_id,date,ts,amount,price_pp
7847,29,000012,2018-03-21,1495783598000,5,849
7848,20,000011,2018-07-26,1493913055000,1,731
7849,99,000045,2019-09-27,1555612341000,8,473
7850,79,000011,2020-03-11,1510287448000,3,911
7851,24,000002,2018-03-16,1543195029000,9,975
7852,64,000019,2020-03-21,1521899736000,2,412
7853,26,000008,2019-08-30,1559669587000,2,887
7854,82,000031,2018-07-28,1573209883000,4,614
7855,22,000011,2018-06-19,1502595600000,7,471
7856,25,000026,2019-07-27,1500330063000,5,216
7857,88,000044,2017-05-12,1585503560000,4,765
7858,49,000010,2019-12-15,1547270727000,2,793
7859,36,000047,2018-12-20,1551199387000,6,218
7860,30,000016,2018-04-25,1554038822000,4,944
7861,62,000042,2019-04-20,1560687501000,4,797
7862,27,000005,2018-10-31,1537522942000,6,537
7863,74,000045,2018-09-21,1556091388000,2,298
7864,2,000015,2017-06-04,1502831893000,8,756
7865,32,000032,2017-08-28,1505135618000,1,928
7866,89,000023,2020-04-23,1495316205000,9,682
7867,92,000049,2018-01-06,1569738239000,8,137
7868,44,000025,2019-07-16,1507868347000,4,765
7869,53,000012,2019-01-20,1588308019000,6,759
7870,24,000012,2017-10-14,1496988598000,8,285
7871,14,000008,2018-07-10,1542405236000,10,945
7872,47,000012,2018-08-03,1525480514000,10,226
7873,50,000009,2018-03-15,1528652338000,6,68
7874,99,000026,2020-01-18,1544073654000,10,654
7875,50,000004,2019-07-30,1506771768000,3,893
7876,66,000018,2019-10-04,1548953137000,2,766
7877,14,000024,2020-05-20,1537456940000,5,277
7878,14,000034,2019-01-02,1494915773000,10,841
7879,21,000024,2020-03-22,1531792054000,10,304
7880,66,000006,2017-05-19,1541823428000,10,748
7881,36,000045,2017-07-29,1513281602000,1,376
7882,70,000043,2017-05-14,1505495522000,6,769
7883,89,000002,2018-08-05,1515200010000,4,472
7884,75,000014,2018-11-14,1583509199000,2,381
7885,24,000031,2019-10-14,1528938431000,8,403
7886,95,000039,2020-03-15,1502824772000,5,729
7887,71,000005,2019-11-26,1495052721000,10,375
7888,43,000017,2019-02-12,1523815188000,9,154
7889,44,000035,2019-10-05,1539889724000,7,787
7890,20,000011,2019-07-24,1525087870000,3,895
7891,37,000015,2019-05-02,1528291367000,6,128
7892,86,000033,2019-10-08,1508458170000,10,675
7893,1,000017,2018-01-31,1515175024000,8,703
7894,23,000018,2019-03-08,1577241718000,7,690
7895,6,000013,2017-11-09,1500164423000,9,900
7896,66,000027,2020-04-04,1504678926000,3,911
7897,62,000036,2018-08-20,1531471196000,3,870
7898,20,000032,2020-03-31,1553049942000,8,734
7899,81,000008,2020-02-13,1590709116000,4,185
7900,28,000042,2020-05-15,1571526532000,8,606
7901,47,000018,2018-02-11,1509295272000,4,893
7902,46,000037,2020-01-18,1548804665000,2,12
7903,24,000033,2018-01-06,1589060113000,2,936
7904,51,000019,2020-05-29,1530697509000,6,82
7905,24,000019,2019-08-05,1517782709000,9,947
7906,43,000014,2018-06-08,1588864437000,10,118
7907,66,000024,2020-04-18,1583093328000,10,848
7908,56,000034,2018-02-02,1555980416000,6,995
7909,9,000050,2018-12-04,1569321031000,6,66
7910,40,000012,2019-06-15,1566354928000,4,983
7911,38,000006,2019-02-19,1537166479000,8,328
7912,26,000023,2017-12-12,1515959455000,4,724
7913,91,000049,2018-06-05,1583019714000,9,967
7914,61,000040,2019-02-14,1537387582000,4,283
7915,76,000045,2019-02-07,1513975826000,5,392
7916,75,000011,2017-05-03,1577022404000,9,257
7917,39,000049,2017-11-16,1506083483000,1,369
7918,73,000012,2019-12-15,1579375738000,2,458
7919,81,000046,2018-01-23,1576388248000,8,898
7920,34,000027,2020-02-20,1574021393000,1,262
7921,8,000003,2020-04-21,1590496323000,3,358
7922,52,000001,2019-01-02,1499166216000,1,914
7923,9,000036,2017-09-09,1510954742000,10,741
7924,58,000003,2017-11-18,1590066427000,10,16
7925,34,000025,2017-05-20,1521901389000,6,548
7926,83,000003,2017-06-02,1587501796000,5,172
7927,30,000010,2018-09-23,1550552545000,5,24
7928,15,000044,2018-12-10,1546261420000,6,963
7929,59,000028,2018-07-06,1554430929000,3,864
7930,85,000023,2019-08-20,1524554317000,7,59
7931,46,000024,2020-02-11,1509090995000,1,19
7932,91,000006,2019-11-13,1518360678000,7,432
7933,49,000026,2019-09-29,1559195994000,3,523
7934,10,000023,2019-04-17,1552108844000,2,403
7935,13,000043,2020-01-28,1550625370000,10,595
7936,68,000004,2019-02-14,1567779192000,5,344
7937,53,000034,2019-01-11,1549200606000,3,877
7938,64,000047,2019-06-09,1560214250000,4,234
7939,60,000008,2018-10-13,1505822863000,5,834
7940,6,000046,2017-12-20,1535738957000,3,309
7941,46,000027,2018-01-07,1583294453000,6,801
7942,62,000018,2019-09-26,1546685376000,9,175
7943,53,000048,2018-04-09,1513197360000,3,185
7944,5,000029,2019-11-05,1497417395000,7,192
7945,23,000027,2019-12-29,1550393436000,3,181
7946,39,000012,2019-10-07,1496268913000,6,197
7947,39,000016,2017-05-06,1561289569000,10,200
7948,6,000027,2018-03-04,1576037948000,6,805
7949,38,000047,2018-01-16,1577423053000,7,566
7950,54,000044,2019-03-12,1531986268000,7,464
7951,4,000015,2019-10-25,1545734172000,6,134
7952,98,000021,2020-02-16,1531669819000,4,895
7953,3,000023,2018-07-14,1554187559000,2,246
7954,50,000044,2019-01-27,1510689675000,1,677
7955,15,000028,2020-02-19,1499202185000,6,61
7956,11,000018,2018-10-24,1588868109000,10,837
7957,6,000049,2017-05-07,1576644580000,2,997
7958,22,000011,2019-03-12,1502849597000,9,130
7959,67,000002,2020-02-11,1542918726000,5,416
7960,73,000020,2019-06-17,1537732557000,2,626
7961,75,000043,2019-07-10,1564510168000,10,762
7962,14,000005,2019-09-03,1563161224000,3,47
7963,71,000050,2020-05-05,1564126597000,9,718
7964,35,000041,2020-05-23,1495168306000,7,268
7965,89,000030,2018-06-14,1524224409000,2,486
7966,10,000020,2019-02-16,1500184468000,9,876
7967,60,000040,2017-10-06,1539113204000,5,564
7968,21,000036,2019-07-14,1508391536000,10,800
7969,62,000044,2019-10-20,1578734671000,2,373
7970,40,000050,2019-02-20,1572144243000,6,183
7971,16,000048,2018-03-04,1565602318000,1,107
7972,60,000020,2019-02-14,1576521906000,2,593
7973,92,000029,2019-08-25,1553024472000,4,647
7974,58,000039,2018-07-07,1569589965000,7,793
7975,72,000025,2017-05-22,1536539711000,5,106
7976,5,000019,2018-01-23,1510747138000,4,654
7977,20,000040,2020-02-09,1590618895000,6,369
7978,18,000004,2018-10-30,1585117851000,5,568
7979,87,000030,2019-09-16,1559947877000,2,758
7980,39,000018,2018-12-03,1525367255000,4,332
7981,35,000046,2020-02-27,1499761688000,1,160
7982,80,000015,2019-09-27,1497271980000,5,202
7983,65,000049,2017-08-14,1499226534000,10,945
7984,15,000048,2017-11-22,1578670476000,10,90
7985,23,000022,2019-05-05,1527730509000,8,746
7986,2,000017,2019-10-22,1566151646000,9,649
7987,37,000010,2018-11-14,1547349429000,7,75
7988,57,000042,2019-04-16,1564183845000,5,394
7989,97,000037,2020-03-07,1585551750000,6,196
7990,27,000013,2018-01-14,1538782589000,5,633
7991,76,000015,2018-01-30,1568824324000,6,840
7992,65,000045,2018-09-25,1564581667000,8,437
7993,86,000019,2018-05-07,1552814943000,9,205
7994,2,000041,2018-10-13,1564007290000,6,513
7995,46,000029,2019-07-16,1589605948000,6,571
7996,28,000012,2019-12-17,1522410978000,10,227
7997,92,000030,2018-04-17,1551314124000,10,261
7998,29,000041,2020-02-22,1522463600000,5,764
7999,97,000017,2018-10-08,1548160265000,2,33
8000,7,000029,2019-11-09,1540688697000,4,519
8001,89,000004,2018-10-21,1581531077000,10,767
8002,94,000009,2017-06-30,1537353544000,1,105
8003,2,000016,2017-05-21,1512869323000,9,394
8004,100,000023,2017-07-30,1516197767000,1,587
8005,64,000050,2018-04-18,1523513805000,5,221
8006,69,000050,2018-09-25,1568606506000,10,244
8007,84,000047,2019-12-20,1543130672000,8,98
8008,30,000015,2020-01-29,1569115031000,9,310
8009,59,000006,2019-03-02,1554731194000,4,21
8010,72,000006,2018-05-04,1588997190000,6,332
8011,6,000018,2020-04-14,1560521275000,3,413
8012,27,000009,2018-04-19,1496553315000,7,631
8013,99,000038,2018-09-22,1519842727000,1,620
8014,30,000040,2019-04-12,1581511820000,7,416
8015,17,000009,2018-11-14,1585099127000,3,194
8016,15,000034,2019-09-15,1556290045000,3,994
8017,31,000039,2019-08-26,1512389848000,8,335
8018,90,000039,2019-10-02,1533761043000,2,838
8019,96,000040,2019-11-05,1496382275000,2,273
8020,3,000036,2019-07-05,1541314404000,3,518
8021,65,000021,2020-01-04,1502815479000,9,149
8022,1,000050,2019-06-16,1525726154000,3,700
8023,83,000004,2020-04-12,1502410467000,1,541
8024,57,000040,2018-12-31,1522582429000,2,588
8025,33,000006,2018-05-27,1542653983000,8,358
8026,95,000048,2019-09-19,1522027076000,2,867
8027,42,000009,2018-02-22,1560748483000,8,579
8028,75,000011,2019-10-07,1575584428000,6,174
8029,5,000024,2017-05-31,1499241932000,7,342
8030,22,000012,2020-01-04,1547048196000,6,189
8031,44,000010,2018-07-18,1568889726000,3,105
8032,72,000033,2019-08-31,1501043586000,10,781
8033,58,000026,2019-05-12,1552660089000,8,789
8034,36,000024,2018-03-19,1512798538000,5,819
8035,70,000005,2019-08-09,1581142361000,8,38
8036,65,000038,2017-05-03,1587634064000,1,84
8037,54,000049,2018-08-16,1553845282000,4,678
8038,78,000045,2020-02-18,1532482471000,8,400
8039,92,000015,2018-10-08,1561283651000,10,854
8040,59,000017,2019-09-08,1550461718000,5,752
8041,61,000050,2018-09-27,1564104779000,10,188
8042,63,000008,2017-08-04,1532541309000,4,282
8043,22,000039,2020-02-17,1567065171000,8,559
8044,58,000038,2019-05-12,1575380823000,8,32
8045,29,000040,2017-08-10,1540252306000,4,601
8046,47,000024,2020-04-17,1571278512000,5,263
8047,9,000025,2017-11-25,1514048193000,1,922
8048,64,000050,2018-01-30,1542135096000,7,598
8049,5,000043,2019-02-08,1551657877000,10,99
8050,65,000045,2018-08-17,1577494288000,6,602
8051,95,000017,2019-03-31,1512033624000,2,627
8052,75,000004,2020-04-24,1590696244000,1,259
8053,86,000018,2018-05-27,1580329892000,10,192
8054,28,000021,2019-08-05,1544518265000,7,412
8055,32,000029,2018-01-03,1561077069000,5,373
8056,69,000009,2018-02-26,1511863706000,9,571
8057,56,000020,2018-01-28,1523979440000,4,96
8058,45,000013,2019-12-29,1535058833000,1,998
8059,11,000048,2017-08-12,1575903765000,2,9
8060,36,000045,2019-07-12,1584621928000,4,412
8061,27,000004,2018-10-08,1506131904000,6,839
8062,23,000028,2017-06-23,1530239065000,8,612
8063,86,000020,2017-12-28,1499079662000,9,600
8064,33,000028,2020-01-13,1529923165000,8,136
8065,99,000037,2019-06-29,1503943382000,3,775
8066,4,000014,2017-12-16,1587418807000,4,848
8067,51,000020,2019-04-03,1536258772000,1,42
8068,77,000040,2019-12-08,1581869806000,6,595
8069,61,000015,2018-08-13,1589207172000,4,550
8070,79,000018,2017-12-02,1542262386000,10,478
8071,13,000014,2017-06-11,1514454424000,5,794
8072,33,000011,2019-01-09,1520655135000,10,770
8073,29,000048,2019-08-19,1543080248000,4,302
8074,79,000050,2019-11-22,1525530551000,9,557
8075,60,000010,2017-07-25,1537095374000,8,407
8076,23,000050,2017-12-17,1532700481000,1,939
8077,55,000032,2020-04-06,1587095929000,2,892
8078,31,000043,2018-06-05,1496145621000,5,812
8079,15,000003,2019-09-14,1563310716000,6,187
8080,90,000043,2019-05-13,1587792655000,8,266
8081,81,000050,2017-12-08,1496800264000,4,317
8082,68,000037,2017-05-05,1524861031000,5,541
8083,91,000014,2018-09-15,1506556069000,3,458
8084,37,000028,2018-10-29,1513850761000,1,57
8085,67,000009,2020-04-26,1589941374000,3,895
8086,57,000022,2018-05-13,1526564454000,7,811
8087,52,000019,2018-11-22,1567462612000,6,725
8088,25,000037,2017-08-02,1494966362000,2,749
8089,54,000020,2019-08-11,1590933302000,6,567
8090,55,000039,2017-12-06,1565899761000,10,999
8091,6,000049,2018-05-24,1519404604000,4,666
8092,32,000039,2017-06-19,1576997121000,4,897
8093,95,000008,2018-06-06,1530485531000,6,510
8094,37,000039,2017-08-04,1570501264000,7,703
8095,6,000006,2020-03-29,1521141629000,7,801
8096,96,000031,2020-03-18,1585016350000,5,705
8097,81,000044,2017-08-05,1565062273000,4,754
8098,69,000028,2019-11-15,1589171884000,10,436
8099,12,000034,2017-07-05,1558373765000,2,207
8100,80,000049,2018-09-20,1511281659000,3,27
8101,91,000036,2018-05-27,1573974084000,1,923
8102,92,000023,2018-05-10,1562502570000,5,752
8103,48,000006,2020-01-30,1566610109000,7,325
8104,85,000046,2019-08-02,1495978014000,7,141
8105,85,000046,2018-12-10,1559199711000,8,752
8106,99,000035,2018-02-24,1512987065000,10,152
8107,46,000040,2017-08-13,1532583534000,8,207
8108,65,000046,2018-04-01,1494234980000,4,180
8109,75,000006,2018-08-11,1508654736000,6,221
8110,14,000005,2017-10-22,1587081783000,5,724
8111,9,000050,2019-08-04,1519030307000,2,67
8112,40,000018,2018-03-29,1576071228000,4,28
8113,85,000008,2017-07-10,1547947375000,2,498
8114,23,000038,2017-05-04,1519563556000,9,173
8115,58,000006,2018-05-12,1552259144000,5,199
8116,90,000028,2019-02-13,1495882138000,2,136
8117,66,000023,2020-04-08,1577530456000,5,62
8118,22,000022,2018-11-19,1518073859000,5,764
8119,49,000016,2020-01-04,1519333421000,1,171
8120,95,000011,2019-01-21,1572692612000,10,270
8121,18,000004,2017-09-06,1497816838000,2,790
8122,30,000050,2017-05-14,1582797866000,3,242
8123,84,000040,2019-10-19,1553525822000,8,47
8124,20,000046,2019-07-22,1551114394000,6,8
8125,66,000042,2020-03-11,1555371347000,2,792
8126,62,000034,2020-03-15,1527825683000,5,864
8127,45,000032,2018-04-13,1560053959000,10,223
8128,61,000041,2019-06-06,1570109013000,7,320
8129,27,000039,2017-09-22,1497014142000,9,80
8130,95,000028,2018-05-27,1566712416000,9,451
8131,92,000033,2018-01-10,1535025617000,4,335
8132,79,000024,2019-12-03,1496758283000,5,805
8133,8,000017,2019-03-22,1513433545000,4,811
8134,5,000013,2017-06-04,1495467855000,3,917
8135,4,000039,2017-07-21,1525938892000,5,29
8136,73,000038,2019-12-17,1518671413000,9,339
8137,13,000022,2017-10-08,1586342824000,8,499
8138,73,000010,2018-12-14,1563570505000,8,723
8139,65,000008,2020-02-10,1567774055000,1,364
8140,93,000015,2018-09-11,1560958617000,9,546
8141,13,000043,2019-11-11,1567985826000,3,731
8142,23,000040,2018-01-09,1583963678000,7,69
8143,78,000011,2019-09-11,1548608621000,6,941
8144,61,000012,2018-11-25,1535542793000,9,774
8145,6,000045,2019-10-04,1533073760000,4,663
8146,91,000049,2019-04-13,1511838354000,8,936
8147,55,000014,2019-10-22,1537808858000,9,882
8148,92,000030,2020-03-13,1530351164000,8,692
8149,66,000012,2018-03-29,1581548369000,9,616
8150,44,000021,2018-03-12,1496542412000,2,927
8151,24,000027,2017-05-14,1511378839000,4,821
8152,14,000033,2019-10-05,1502160539000,9,398
8153,98,000036,2019-08-03,1552969883000,2,266
8154,52,000006,2019-11-23,1529686809000,9,796
8155,86,000007,2018-02-19,1519227413000,3,504
8156,77,000024,2019-01-03,1548682282000,3,209
8157,48,000025,2017-12-15,1503352781000,7,590
8158,6,000016,2019-05-23,1571018170000,2,13
8159,11,000012,2018-07-16,1580573394000,8,887
8160,53,000039,2019-09-28,1529482405000,8,712
8161,19,000023,2017-11-02,1497828542000,6,864
8162,46,000035,2020-02-23,1524203633000,4,404
8163,86,000011,2018-01-18,1514079511000,5,281
8164,59,000035,2017-10-04,1576989838000,7,338
8165,64,000032,2017-06-20,1508981245000,2,862
8166,74,000037,2019-05-03,1524557101000,6,688
8167,84,000045,2018-11-01,1530807750000,5,816
8168,14,000041,2018-12-02,1558379865000,7,729
8169,48,000045,2018-12-29,1543738495000,2,465
8170,58,000040,2020-01-04,1569210853000,3,955
8171,96,000042,2017-09-23,1507120628000,8,796
8172,22,000016,2020-04-27,1575323227000,3,839
8173,30,000024,2020-02-04,1552392318000,5,978
8174,19,000030,2018-01-31,1572946646000,6,215
8175,77,000018,2017-07-24,1507765939000,6,32
8176,43,000030,2018-08-22,1512264287000,10,961
8177,64,000019,2019-07-09,1543712051000,8,148
8178,42,000029,2020-05-28,1568440978000,7,582
8179,4,000031,2019-10-10,1505647284000,6,777
8180,8,000009,2017-05-29,1578998936000,4,126
8181,49,000006,2019-02-12,1501980834000,5,760
8182,8,000010,2019-11-08,1528663389000,6,600
8183,20,000001,2019-10-12,1554658483000,4,821
8184,70,000028,2017-10-05,1547924752000,5,217
8185,33,000031,2017-11-15,1564497007000,4,389
8186,37,000016,2019-03-19,1566109075000,10,328
8187,67,000017,2018-08-20,1525677284000,9,685
8188,16,000012,2019-03-02,1510503819000,9,213
8189,55,000026,2018-02-16,1505917377000,9,54
8190,78,000015,2018-08-29,1558377993000,3,450
8191,100,000043,2020-01-11,1513384742000,4,987
8192,13,000004,2018-01-07,1567861570000,2,78
8193,70,000009,2018-11-08,1506009203000,1,90
8194,54,000013,2020-03-21,1554927257000,7,727
8195,91,000019,2019-08-13,1554847509000,2,328
8196,21,000017,2017-11-04,1532060602000,8,357
8197,57,000005,2020-04-20,1586055365000,7,568
8198,30,000014,2019-04-13,1539744237000,6,31
8199,94,000005,2017-12-23,1550248152000,2,598
8200,22,000032,2020-03-17,1576829858000,1,913
8201,37,000036,2019-10-27,1557525101000,10,279
8202,60,000030,2017-05-18,1522026238000,6,181
8203,89,000048,2020-05-30,1506435185000,5,456
8204,60,000007,2017-08-27,1494429204000,2,720
8205,58,000001,2020-03-28,1501467203000,2,797
8206,73,000003,2017-10-19,1548129853000,10,751
8207,80,000014,2018-11-24,1500127661000,1,31
8208,5,000037,2018-05-11,1513909732000,7,689
8209,50,000032,2017-11-18,1495215684000,6,518
8210,82,000024,2020-02-25,1524935233000,6,855
8211,9,000045,2019-08-07,1580915696000,8,96
8212,27,000010,2018-02-08,1530246577000,8,778
8213,23,000009,2020-04-27,1561332576000,9,300
8214,5,000044,2019-10-06,1585826707000,10,492
8215,81,000020,2019-06-30,1565024955000,5,69
8216,21,000006,2018-10-27,1537866605000,6,51
8217,1,000028,2018-08-11,1524199773000,7,849
8218,47,000008,2019-02-27,1588381789000,7,484
8219,70,000005,2017-11-14,1588150189000,7,547
8220,85,000021,2017-08-17,1546713932000,9,562
8221,18,000005,2018-03-22,1574086473000,10,877
8222,47,000034,2018-09-01,1524367789000,6,972
8223,75,000003,2019-10-02,1549734354000,7,926
8224,19,000041,2019-06-19,1582507459000,9,628
8225,51,000023,2020-03-30,1589520866000,3,542
8226,77,000007,2019-03-11,1557748199000,8,470
8227,79,000006,2019-04-12,1553408576000,5,525
8228,49,000038,2017-05-30,1514212084000,4,855
8229,84,000044,2017-12-20,1515403965000,6,749
8230,47,000039,2019-11-28,1590072081000,8,599
8231,95,000016,2018-07-11,1567390726000,6,52
8232,87,000018,2020-02-17,1510062251000,1,421
8233,86,000016,2019-11-22,1508117505000,8,929
8234,42,000004,2019-11-11,1521485237000,4,908
8235,80,000045,2018-12-02,1545247767000,6,698
8236,67,000038,2020-02-01,1502424964000,4,755
8237,85,000028,2019-01-15,1496004508000,6,7
8238,63,000049,2018-12-24,1523054148000,9,608
8239,78,000003,2019-01-14,1544399467000,6,408
8240,1,000021,2018-06-25,1584106381000,9,102
8241,13,000023,2018-05-19,1534119921000,10,995
8242,67,000044,2018-10-30,1555135402000,5,430
8243,44,000033,2017-05-01,1561672237000,5,617
8244,43,000025,2018-08-28,1532550479000,1,657
8245,82,000016,2017-07-14,1538711792000,5,510
8246,32,000022,2017-12-28,1526092198000,8,173
8247,14,000002,2017-05-14,1513874101000,7,411
8248,3,000020,2018-07-23,1554924904000,3,290
8249,57,000014,2018-07-12,1505493222000,5,194
8250,8,000020,2017-10-23,1538426459000,10,994
8251,40,000028,2018-10-25,1570328674000,4,683
8252,54,000038,2019-05-31,1585155342000,6,997
8253,85,000001,2019-04-21,1539857715000,2,697
8254,95,000003,2018-04-03,1587101186000,2,716
8255,61,000043,2018-10-08,1520885937000,9,761
8256,23,000033,2020-04-18,1515269293000,2,551
8257,29,000029,2019-12-06,1522744271000,5,278
8258,34,000049,2019-10-24,1501204312000,5,933
8259,47,000039,2017-12-16,1550299086000,9,298
8260,51,000009,2019-12-16,1584957180000,4,693
8261,57,000042,2017-09-29,1554871067000,7,609
8262,28,000006,2018-09-18,1549677776000,1,617
8263,94,000039,2019-05-26,1584109878000,4,487
8264,69,000047,2019-11-14,1570701406000,2,745
8265,52,000036,2020-05-13,1574468727000,1,157
8266,48,000016,2018-04-03,1493975310000,2,256
8267,40,000002,2017-10-23,1510216391000,9,482
8268,15,000040,2020-04-07,1494560777000,4,278
8269,49,000029,2019-06-02,1568099490000,4,719
8270,78,000006,2017-05-06,1523384417000,10,599
8271,20,000004,2019-08-02,1519399445000,3,980
8272,25,000044,2017-11-07,1579499216000,3,638
8273,94,000026,2017-11-12,1587982090000,7,661
8274,9,000032,2017-06-13,1522469390000,2,549
8275,47,000027,2019-09-18,1563380650000,4,574
8276,80,000044,2018-08-05,1497221263000,8,356
8277,91,000023,2019-09-22,1586869112000,2,745
8278,88,000039,2019-03-05,1584522735000,1,323
8279,87,000028,2017-10-29,1503452162000,10,142
8280,45,000033,2017-05-21,1560186353000,3,231
8281,37,000001,2019-03-23,1575757432000,1,332
8282,57,000038,2017-11-02,1502432015000,4,121
8283,19,000036,2018-11-13,1588932943000,1,330
8284,50,000041,2017-09-28,1498849442000,3,284
8285,17,000027,2018-07-05,1572782739000,6,589
8286,38,000016,2018-05-31,1550838830000,7,287
8287,49,000016,2019-02-01,1518609826000,2,686
8288,33,000022,2018-12-08,1546273065000,4,33
8289,8,000027,2019-11-01,1572873594000,3,389
8290,43,000040,2019-09-21,1581719512000,6,768
8291,76,000004,2017-11-29,1511399102000,4,556
8292,87,000036,2018-09-12,1578937748000,10,835
8293,78,000014,2018-08-31,1540267964000,6,123
8294,71,000032,2020-04-28,1514891563000,9,436
8295,36,000028,2019-11-04,1564553974000,8,249
8296,52,000038,2017-07-08,1545043151000,4,393
8297,54,000020,2018-03-05,1541602904000,7,832
8298,48,000022,2019-09-27,1578017438000,8,119
8299,94,000032,2019-04-04,1537603338000,9,399
8300,68,000037,2017-10-07,1536112107000,3,704
8301,77,000018,2019-03-05,1540775574000,2,918
8302,93,000035,2018-01-14,1558458188000,10,905
8303,60,000040,2018-07-27,1583740938000,6,929
8304,47,000002,2019-08-10,1537506100000,3,166
8305,60,000025,2019-01-07,1567129611000,7,848
8306,25,000014,2017-09-03,1532691098000,8,398
8307,86,000006,2018-05-28,1510425506000,10,176
8308,76,000003,2019-08-04,1555877804000,3,102
8309,17,000023,2017-07-30,1542215431000,9,985
8310,71,000035,2019-04-21,1589865682000,3,616
8311,77,000034,2019-02-07,1543376182000,3,855
8312,77,000008,2017-07-30,1506282783000,2,244
8313,98,000041,2018-10-23,1518695875000,9,912
8314,13,000035,2019-09-07,1521971510000,8,260
8315,20,000042,2020-03-01,1532269612000,10,679
8316,81,000002,2018-04-14,1516168687000,9,205
8317,96,000045,2019-05-26,1577855005000,9,760
8318,18,000047,2018-08-10,1525344653000,9,291
8319,90,000046,2019-07-25,1494746348000,5,166
8320,17,000029,2019-05-01,1523583100000,5,713
8321,96,000004,2019-10-10,1557597735000,7,118
8322,92,000037,2017-09-23,1561937413000,3,345
8323,92,000023,2018-11-07,1514678162000,10,406
8324,72,000041,2017-08-12,1572010829000,6,760
8325,2,000008,2018-03-20,1528035764000,5,315
8326,64,000032,2018-06-02,1528002818000,9,691
8327,65,000047,2017-12-04,1496205573000,6,120
8328,64,000050,2019-05-28,1503275204000,7,815
8329,57,000027,2019-02-07,1561476642000,5,76
8330,79,000035,2019-12-12,1544016698000,9,392
8331,57,000026,2018-08-05,1529482960000,8,307
8332,37,000025,2019-03-20,1519183983000,9,916
8333,67,000041,2019-12-25,1582068169000,10,311
8334,17,000021,2018-03-08,1507465518000,9,48
8335,81,000023,2019-03-29,1510388478000,8,222
8336,19,000023,2018-12-04,1522364891000,7,876
8337,19,000011,2018-09-09,1536703111000,9,259
8338,85,000043,2019-06-12,1513175039000,10,880
8339,92,000048,2019-01-08,1589836477000,5,582
8340,31,000041,2018-04-06,1507570478000,1,994
8341,5,000039,2019-03-28,1569824555000,2,226
8342,36,000013,2019-10-27,1535713948000,5,820
8343,94,000017,2018-02-26,1557463009000,9,424
8344,65,000035,2020-03-26,1560886401000,4,677
8345,36,000022,2017-10-20,1553866072000,7,224
8346,28,000045,2017-10-10,1537396935000,10,265
8347,50,000047,2020-05-22,1571346143000,5,63
8348,92,000015,2019-06-12,1522461333000,10,169
8349,28,000042,2019-10-07,1574835256000,10,358
8350,81,000038,2020-02-08,1505942681000,3,659
8351,93,000025,2017-10-19,1551463978000,3,425
8352,93,000044,2019-07-24,1496075363000,7,578
8353,78,000028,2020-03-23,1502118813000,9,811
8354,67,000018,2018-04-28,1586839147000,2,253
8355,4,000001,2020-04-24,1537513500000,1,479
8356,52,000044,2017-09-28,1519765669000,6,401
8357,39,000006,2018-10-28,1563481681000,7,243
8358,98,000021,2020-05-03,1540579157000,9,898
8359,99,000023,2017-12-08,1525912994000,5,527
8360,61,000014,2017-12-20,1494208068000,8,566
8361,73,000017,2017-06-18,1531706741000,4,633
8362,81,000006,2020-02-24,1566301083000,7,455
8363,82,000036,2018-11-05,1515257189000,7,232
8364,87,000030,2020-05-22,1533461232000,4,736
8365,52,000017,2018-06-22,1509774224000,2,507
8366,99,000024,2019-11-12,1552388633000,10,558
8367,91,000021,2017-06-02,1568342538000,4,132
8368,75,000020,2020-01-23,1569522276000,9,605
8369,63,000041,2018-09-11,1578715783000,7,825
8370,27,000004,2017-05-13,1513070662000,1,975
8371,90,000004,2020-04-18,1531007023000,1,474
8372,32,000041,2019-12-31,1533482503000,9,521
8373,41,000002,2020-01-27,1500550888000,6,37
8374,80,000049,2019-11-11,1561534211000,2,150
8375,67,000028,2017-08-29,1515001287000,5,813
8376,3,000043,2018-10-09,1521582640000,4,926
8377,50,000037,2017-10-27,1509318479000,9,330
8378,98,000012,2018-07-04,1577034808000,10,284
8379,1,000039,2017-07-05,1556202140000,3,692
8380,86,000024,2018-11-25,1572157120000,1,483
8381,12,000018,2019-11-11,1514869071000,3,409
8382,98,000015,2017-06-07,1510215405000,5,471
8383,32,000011,2019-06-28,1585620449000,6,160
8384,23,000010,2019-03-06,1511690939000,1,152
8385,84,000016,2019-12-18,1520462160000,9,701
8386,61,000045,2019-12-31,1562566041000,1,508
8387,52,000032,2017-10-27,1555681434000,2,733
8388,49,000020,2019-05-10,1505200574000,6,279
8389,67,000045,2019-04-16,1508209199000,6,513
8390,7,000034,2019-03-05,1549985061000,7,621
8391,50,000032,2018-03-01,1561635153000,9,859
8392,94,000049,2019-06-02,1587328611000,10,804
8393,87,000042,2018-10-22,1543462484000,4,107
8394,13,000018,2019-03-25,1531773090000,7,490
8395,19,000008,2018-09-06,1548441679000,7,106
8396,91,000034,2020-05-22,1579158881000,8,938
8397,15,000046,2017-12-07,1518764471000,4,490
8398,18,000007,2018-12-22,1567855701000,4,333
8399,7,000026,2018-05-18,1522673316000,6,362
8400,69,000045,2019-08-31,1532400128000,4,35
8401,31,000044,2017-11-07,1506822094000,8,47
8402,42,000007,2019-09-03,1573971249000,4,650
8403,76,000001,2018-10-25,1578758525000,5,154
8404,4,000039,2018-11-28,1590130345000,4,863
